DATE,TIME,q1s,q1t,q2s,q2t,q3s,q3t,q4s,q4t
2016/6/21,11:00,0.567248557,19.4,0.497891555,16.2,0.441968325,21.4,0.130179943,14.9
2016/6/21,11:30,0.758311511,20.1,0.489942326,16.4,0.407528962,21.4,0.138544824,15.0
2016/6/21,12:00,0.901536487,21.1,0.283172871,15.8,0.457058154,21.5,0.124220422,15.0
2016/6/21,12:30,0.781071658,21.3,0.387520500,15.7,0.667227641,22.7,0.189325336,15.1
2016/6/21,13:00,0.583572252,21.3,0.463776603,16.1,0.804517164,22.9,0.139212555,15.3
2016/6/21,13:30,0.777495432,21.3,0.444171569,16.2,0.819679557,22.6,0.143667284,14.9
2016/6/21,14:00,0.668008830,21.4,0.259042807,15.8,0.741843795,23.1,0.155447558,14.9
2016/6/21,14:30,0.506488473,21.3,0.319345503,15.8,0.673305121,23.0,0.189577518,15.4
2016/6/21,15:00,0.312880940,21.1,0.497435926,16.4,0.579861308,22.1,0.107808557,15.0
2016/6/21,15:30,0.485494469,21.5,0.370334352,16.3,0.369316409,21.7,0.146705512,15.1
2016/6/21,16:00,0.274906872,21.1,0.356859364,16.9,0.126266215,20.9,0.111843052,15.3
2016/6/21,16:30,0.335631832,21.7,0.329277730,17.1,0.101896695,20.7,0.082160006,15.3
2016/6/21,17:00,0.182719706,21.2,0.236930058,17.4,0.129915968,20.1,0.050686874,15.2
2016/6/21,17:30,0.085848171,20.5,0.156742495,18.2,0.091184023,19.3,0.029272116,14.9
2016/6/21,18:00,0.027730867,20.0,0.083486049,18.1,0.058748768,19.0,0.008153198,14.7
2016/6/21,18:30,0.006812606,19.6,0.021991864,17.5,0.016028319,18.4,0.002173929,14.2
2016/6/21,19:00,0.000721364,19.4,0.003188887,17.3,0.000993725,17.8,0.000067159,13.5
2016/6/21,19:30,-0.000996620,19.2,-0.000386537,17.4,-0.001575116,17.6,-0.000550506,12.9
2016/6/21,20:00,-0.000624696,19.0,0.000264998,16.1,-0.001409908,17.7,-0.000412853,12.5
2016/6/21,20:30,-0.001142362,18.7,0.000257867,15.5,-0.001539412,17.5,-0.000281801,12.1
2016/6/21,21:00,-0.000348435,18.4,0.000634954,14.4,-0.000860643,17.4,-0.000645625,11.8
2016/6/21,21:30,-0.001224851,17.9,-0.000191307,14.2,-0.001409874,17.1,-0.000473705,11.7
2016/6/21,22:00,-0.001449643,17.6,-0.000582069,14.1,-0.001551914,16.6,-0.000597803,11.5
2016/6/21,22:30,-0.001193424,17.3,-0.000563483,14.0,-0.001422024,16.6,-0.000768365,11.4
2016/6/21,23:00,-0.000893781,17.0,-0.000675457,14.4,-0.000828459,16.0,-0.000832333,11.6
2016/6/21,23:30,-0.001048375,16.6,-0.000825200,14.9,-0.001383671,14.8,-0.000814193,11.5
2016/6/22,0:00,-0.000762236,15.8,-0.000629400,15.2,-0.001223731,14.0,-0.000756665,11.5
2016/6/22,0:30,-0.001257776,15.3,-0.000526278,15.5,-0.000927282,13.4,-0.001247025,11.5
2016/6/22,1:00,-0.000855495,15.2,-0.000449701,15.7,-0.001722523,13.1,-0.001058948,11.6
2016/6/22,1:30,-0.001145551,15.3,-0.000212779,15.5,-0.002471683,13.4,-0.001205748,11.9
2016/6/22,2:00,-0.000676450,15.4,0.000057506,15.0,-0.002295008,14.0,-0.000987184,12.1
2016/6/22,2:30,-0.001320890,15.3,-0.000048031,14.2,-0.000196490,12.9,-0.000969190,12.3
2016/6/22,3:00,-0.000941697,15.2,0.000031197,13.9,-0.001681776,12.5,-0.000710625,12.4
2016/6/22,3:30,0.000847857,14.6,0.000557742,13.9,0.004206445,11.9,0.000057422,12.5
2016/6/22,4:00,0.013663406,14.4,0.009355940,14.2,0.018279647,11.9,0.002973981,12.5
2016/6/22,4:30,0.067589322,14.6,0.028109840,14.4,0.087464229,12.5,0.022321953,12.6
2016/6/22,5:00,0.134725096,15.3,0.112604648,14.4,0.118995697,13.5,0.058332137,12.8
2016/6/22,5:30,0.180420623,16.0,0.215298214,14.4,0.202126541,15.1,0.055257809,12.6
2016/6/22,6:00,0.301205866,17.0,0.305648618,15.0,0.218111247,15.6,0.136900081,12.7
2016/6/22,6:30,0.402735137,17.5,0.356508444,14.9,0.220259332,15.1,0.118140117,12.5
2016/6/22,7:00,0.530988838,18.3,0.471309395,15.0,0.262485456,15.8,0.148983481,12.5
2016/6/22,7:30,0.390906237,19.3,0.577023252,15.5,0.206532815,15.8,0.130880572,12.4
2016/6/22,8:00,0.560714020,19.9,0.664842506,15.0,0.207754811,16.1,0.154756622,12.2
2016/6/22,8:30,0.710004842,20.3,0.733721407,15.6,0.266546550,16.7,0.225649196,12.2
2016/6/22,9:00,0.830634012,21.6,0.809641495,15.9,0.418312109,17.4,0.252845292,12.3
2016/6/22,9:30,0.878778938,22.0,0.758046625,16.2,0.347393811,17.5,0.210198630,12.6
2016/6/22,10:00,0.938920027,22.6,0.874558153,16.3,0.367929418,17.3,0.241650486,12.6
2016/6/22,10:30,0.950122106,22.7,0.926835215,16.7,0.515135604,18.4,0.231633983,12.4
2016/6/22,11:00,0.951722796,22.7,0.941877323,17.4,0.469079737,18.9,0.178954120,12.3
2016/6/22,11:30,0.945168893,22.5,0.937647044,18.0,0.266587867,18.6,0.204809465,12.6
2016/6/22,12:00,0.933913713,22.8,0.929908525,18.8,0.464853676,19.1,0.180701923,12.8
2016/6/22,12:30,0.916738328,22.4,0.907909167,18.6,0.625468367,19.7,0.118880165,12.4
2016/6/22,13:00,0.834686386,22.4,0.869266612,18.7,0.332549030,19.2,0.162777521,12.7
2016/6/22,13:30,0.561333052,22.2,0.817742810,18.7,0.283454457,18.7,0.117818696,12.6
2016/6/22,14:00,0.762410874,23.0,0.755515630,18.3,0.286057362,18.4,0.159966833,12.7
2016/6/22,14:30,0.710671342,23.0,0.683770280,17.7,0.457873145,18.4,0.189564390,13.0
2016/6/22,15:00,0.581520807,22.9,0.604543815,17.6,0.352761452,18.7,0.155151927,13.0
2016/6/22,15:30,0.521574468,22.6,0.487934414,17.7,0.283867871,18.9,0.108542201,12.8
2016/6/22,16:00,0.455385241,21.6,0.430928097,17.7,0.224466554,19.3,0.085532065,12.4
2016/6/22,16:30,0.192301891,21.1,0.337965259,16.6,0.147895026,19.1,0.057148834,12.2
2016/6/22,17:00,0.099903853,20.1,0.245235501,16.0,0.128121072,18.8,0.034574163,11.8
2016/6/22,17:30,0.046478076,19.7,0.158176716,15.4,0.080163054,18.2,0.015978135,11.5
2016/6/22,18:00,0.039407089,19.4,0.080367988,15.0,0.037422652,17.6,0.009054775,11.3
2016/6/22,18:30,0.024221374,19.0,0.024378636,14.7,0.012460161,17.0,0.002708251,11.0
2016/6/22,19:00,0.001594959,18.7,0.003384784,14.4,0.000395408,16.5,-0.000041278,11.0
2016/6/22,19:30,-0.001143274,17.5,-0.000540904,14.2,-0.000987858,16.5,-0.000761447,10.9
2016/6/22,20:00,-0.000195136,16.7,-0.000421769,14.3,-0.000703179,16.3,-0.001402544,10.8
2016/6/22,20:30,-0.000757801,16.1,-0.000349487,14.2,-0.000114234,15.7,-0.001096179,10.9
2016/6/22,21:00,-0.001050427,15.9,-0.000503717,14.2,0.000030255,15.2,-0.001182638,10.8
2016/6/22,21:30,-0.001255354,15.7,-0.000257404,13.5,-0.000561550,14.8,-0.001166330,10.7
2016/6/22,22:00,-0.000767712,15.5,-0.000003054,13.1,-0.000900608,14.6,-0.001486781,10.5
2016/6/22,22:30,-0.000823069,15.1,-0.000090888,12.9,-0.000616688,14.4,-0.001364670,10.5
2016/6/22,23:00,-0.001321060,14.8,-0.000096560,12.8,-0.000750238,14.2,-0.001386970,10.4
2016/6/22,23:30,-0.000982927,14.7,-0.000164836,12.8,-0.000704116,13.9,-0.001296532,10.4
2016/6/23,0:00,-0.000919745,14.5,-0.000229583,12.8,-0.001141464,13.9,-0.001420342,10.3
2016/6/23,0:30,0.000063217,14.1,-0.000204932,12.7,-0.001119500,13.8,-0.001102789,10.3
2016/6/23,1:00,-0.000509250,13.7,-0.000250923,12.8,-0.000879742,13.5,-0.001459865,10.3
2016/6/23,1:30,-0.000433508,13.4,-0.000214763,12.8,-0.000507348,13.3,-0.001170252,10.4
2016/6/23,2:00,-0.000601711,13.4,-0.000220958,12.7,-0.000486053,13.4,-0.001786474,10.5
2016/6/23,2:30,-0.000394899,13.4,-0.000126621,12.7,-0.000206867,13.4,-0.001558341,10.7
2016/6/23,3:00,-0.000362189,13.4,-0.000077873,12.6,-0.000552010,13.4,-0.001474059,10.7
2016/6/23,3:30,0.000466884,13.3,0.000716667,12.4,0.004958793,13.7,0.000027768,10.6
2016/6/23,4:00,0.005315126,13.2,0.007216793,12.3,0.029261211,14.0,0.005733334,10.6
2016/6/23,4:30,0.030544249,13.1,0.034383149,12.6,0.039795221,14.4,0.011772597,10.6
2016/6/23,5:00,0.054635587,13.5,0.034604219,12.6,0.060406369,14.6,0.014976057,10.6
2016/6/23,5:30,0.108099117,14.0,0.081038232,12.8,0.153402947,14.6,0.019591894,10.8
2016/6/23,6:00,0.143489326,14.1,0.134760973,12.9,0.205296801,15.4,0.046085449,10.9
2016/6/23,6:30,0.167959421,14.2,0.148578356,12.9,0.420137156,16.0,0.057309275,11.0
2016/6/23,7:00,0.401452216,15.5,0.184971066,13.2,0.297193391,16.5,0.081546463,10.9
2016/6/23,7:30,0.551745721,16.6,0.307675007,13.5,0.291838472,15.6,0.155770765,11.2
2016/6/23,8:00,0.610797902,17.4,0.487579986,14.2,0.462298929,15.8,0.138816787,11.5
2016/6/23,8:30,0.738175828,18.5,0.513135915,14.5,0.449457053,16.7,0.079692125,11.3
2016/6/23,9:00,0.650681033,19.1,0.729618774,16.0,0.483976510,17.5,0.098112651,11.1
2016/6/23,9:30,0.737920247,19.9,0.617497567,15.5,0.483207154,17.9,0.106493716,11.2
2016/6/23,10:00,0.796766303,20.9,0.829152150,16.5,0.572872808,18.5,0.081414030,11.3
2016/6/23,10:30,0.820867571,21.5,0.812330315,17.6,0.859128190,18.7,0.084594585,11.7
2016/6/23,11:00,0.518046738,21.7,0.388841801,16.8,0.767911104,18.5,0.125020203,11.7
2016/6/23,11:30,0.455887827,21.5,0.788077858,17.8,0.949909332,19.2,0.168000461,11.5
2016/6/23,12:00,0.443479506,21.4,0.849956606,18.1,0.745355148,19.7,0.085846134,11.2
2016/6/23,12:30,0.354560119,20.5,0.757310646,17.9,0.720997325,19.4,0.088657425,11.1
2016/6/23,13:00,0.387121381,20.3,0.728217973,18.0,0.681378625,19.3,0.089502812,11.1
2016/6/23,13:30,0.373381820,20.3,0.695829671,18.2,0.342084997,18.2,0.091461055,11.1
2016/6/23,14:00,0.455281471,20.6,0.339679457,17.9,0.365351068,18.5,0.069168501,10.9
2016/6/23,14:30,0.393825806,20.9,0.264755108,17.5,0.434946422,18.2,0.086192381,10.8
2016/6/23,15:00,0.398042249,21.4,0.263672376,17.3,0.330287524,17.7,0.064415260,10.8
2016/6/23,15:30,0.258863409,21.2,0.255151990,17.5,0.379513018,17.5,0.054898152,10.7
2016/6/23,16:00,0.186422907,20.9,0.161846976,17.2,0.222055745,17.0,0.051938413,10.8
2016/6/23,16:30,0.166634243,20.1,0.137683983,17.1,0.193100935,16.3,0.029834483,10.7
2016/6/23,17:00,0.099333751,19.2,0.100655804,17.0,0.116238593,15.6,0.021853370,10.6
2016/6/23,17:30,0.069873968,18.7,0.074227311,17.0,0.058802264,15.0,0.021614869,10.5
2016/6/23,18:00,0.044202017,18.3,0.030384287,16.9,0.032034127,14.5,0.012951282,10.4
2016/6/23,18:30,0.021447307,17.9,0.010506254,16.9,0.012088666,14.5,0.003333523,10.5
2016/6/23,19:00,0.002001086,17.5,0.000968409,16.6,0.000672107,14.7,-0.000170686,10.3
2016/6/23,19:30,-0.001500286,17.1,-0.000565949,16.4,-0.001116512,14.5,-0.000234745,9.9
2016/6/23,20:00,-0.000951960,16.9,-0.000641924,16.0,-0.001464250,14.6,-0.000171573,9.6
2016/6/23,20:30,-0.001231680,16.8,-0.000762432,15.8,-0.001351906,14.1,-0.000373876,9.3
2016/6/23,21:00,-0.000973531,16.8,-0.000859393,15.8,-0.001110155,13.7,0.000101210,8.8
2016/6/23,21:30,-0.001266045,16.7,-0.000922195,15.6,-0.001974942,13.4,0.000036578,8.1
2016/6/23,22:00,-0.001293659,16.6,-0.000943431,15.6,-0.001317463,13.7,0.000007952,7.6
2016/6/23,22:30,-0.001605887,16.3,-0.000757568,15.6,-0.002158614,13.7,-0.000693736,7.3
2016/6/23,23:00,-0.001304513,15.8,-0.000681030,15.5,-0.001845006,13.9,-0.000616289,7.3
2016/6/23,23:30,-0.001649684,15.9,-0.000628990,15.4,-0.001224436,13.3,-0.000616279,7.3
2016/6/24,0:00,-0.001418363,15.9,-0.000604172,15.2,-0.001923601,13.3,-0.000498014,7.1
2016/6/24,0:30,-0.000950970,15.5,-0.000592875,15.2,-0.000921252,12.8,-0.000495430,7.0
2016/6/24,1:00,-0.001458086,15.3,-0.000579985,15.2,-0.002292109,12.8,-0.000502007,6.8
2016/6/24,1:30,-0.000726240,15.2,-0.000547314,15.3,-0.000206910,12.1,-0.000814850,6.8
2016/6/24,2:00,-0.000754955,15.1,-0.000508897,15.1,-0.000186055,10.3,-0.000726468,6.7
2016/6/24,2:30,-0.000963651,15.0,-0.000515362,14.9,-0.001250524,9.8,-0.000718813,6.7
2016/6/24,3:00,-0.000780438,14.9,-0.000430637,14.7,-0.000333207,8.7,-0.000573184,6.6
2016/6/24,3:30,0.000770971,14.8,0.001070126,14.6,0.005831773,8.5,0.001555641,6.6
2016/6/24,4:00,0.011565305,14.5,0.008512606,14.6,0.041873215,9.2,0.007633647,6.6
2016/6/24,4:30,0.060289730,14.7,0.014144868,14.6,0.152890665,10.2,0.023656143,6.6
2016/6/24,5:00,0.161832724,15.4,0.033242426,14.6,0.199243407,11.6,0.033207802,6.6
2016/6/24,5:30,0.130393270,15.6,0.058075423,14.7,0.218705873,12.4,0.056217885,6.5
2016/6/24,6:00,0.169754548,16.0,0.148883516,14.9,0.362680966,14.5,0.089820076,6.6
2016/6/24,6:30,0.390778671,16.9,0.246599730,14.7,0.459871239,15.2,0.111948328,6.8
2016/6/24,7:00,0.650843034,18.0,0.270409253,14.5,0.530219188,16.4,0.111578429,7.2
2016/6/24,7:30,0.611565496,18.4,0.230846622,14.1,0.589417265,17.9,0.194397963,8.0
2016/6/24,8:00,0.410262794,17.9,0.298682169,14.0,0.658811539,19.1,0.237891295,8.3
2016/6/24,8:30,0.561356194,17.7,0.377616574,14.1,0.780505378,19.8,0.243076521,8.6
2016/6/24,9:00,0.673707400,17.6,0.357380034,14.0,0.730779423,20.2,0.327726126,9.4
2016/6/24,9:30,0.722183339,18.2,0.434529986,14.2,0.898131404,21.0,0.466177761,10.1
2016/6/24,10:00,0.815275554,18.0,0.534706637,14.6,0.953168626,21.5,0.689649110,12.1
2016/6/24,10:30,0.939516079,18.1,0.368064980,14.2,0.926811834,22.4,0.934306752,13.6
2016/6/24,11:00,0.966436433,18.1,0.309905655,14.1,0.914766443,22.8,0.929774477,13.0
2016/6/24,11:30,0.905418388,18.5,0.316151424,13.7,1.015498936,23.4,0.969531869,12.0
2016/6/24,12:00,0.994862844,18.6,0.257110870,13.8,0.647246548,23.2,0.939779171,12.6
2016/6/24,12:30,0.679979833,17.9,0.160447945,13.4,0.118417319,20.8,0.908988990,12.8
2016/6/24,13:00,0.692664770,17.9,0.162033739,13.4,0.068332365,20.9,0.862034078,12.7
2016/6/24,13:30,0.592366003,17.5,0.190636424,13.4,0.077300692,20.6,0.803629417,12.9
2016/6/24,14:00,0.608775222,17.4,0.180567019,13.3,0.207453770,20.5,0.730446558,12.2
2016/6/24,14:30,0.702965852,17.2,0.131178157,13.0,0.235510250,20.6,0.655514936,12.5
2016/6/24,15:00,0.474054139,16.7,0.108597233,12.8,0.277439920,20.0,0.574609095,12.7
2016/6/24,15:30,0.292042369,16.1,0.076963273,12.4,0.238838344,19.6,0.417191308,12.8
2016/6/24,16:00,0.197237335,15.6,0.076898512,12.2,0.204130043,18.9,0.174673478,11.9
2016/6/24,16:30,0.171171398,15.0,0.066317154,12.0,0.143046689,17.8,0.138548372,12.0
2016/6/24,17:00,0.130526033,14.6,0.049851016,11.9,0.090820800,17.2,0.096985922,12.1
2016/6/24,17:30,0.076237087,14.3,0.022844519,12.0,0.040199655,16.6,0.065516980,11.8
2016/6/24,18:00,0.038385770,13.9,0.012066810,12.0,0.025163933,16.4,0.026924423,11.5
2016/6/24,18:30,0.018724847,13.7,0.005850010,12.0,0.006566608,15.9,0.008322627,11.2
2016/6/24,19:00,0.003532899,13.4,0.000816588,11.9,0.000038883,15.5,0.000275760,10.8
2016/6/24,19:30,-0.001132040,13.2,-0.000048274,11.8,0.000348735,14.9,-0.000888712,10.7
2016/6/24,20:00,-0.001268768,13.0,-0.000242256,11.9,0.000184156,13.7,-0.001266897,10.5
2016/6/24,20:30,-0.001521990,13.0,-0.000294879,12.2,-0.000067075,12.4,-0.000726652,10.3
2016/6/24,21:00,-0.001583660,13.2,-0.000294969,12.3,-0.001080892,12.0,-0.000554013,10.2
2016/6/24,21:30,-0.001153213,13.2,-0.000284691,12.5,-0.000598983,11.8,-0.001099635,10.3
2016/6/24,22:00,-0.001428257,13.2,-0.000152556,12.5,-0.000508838,11.3,-0.000653106,10.2
2016/6/24,22:30,-0.000806432,13.3,-0.000074566,12.6,-0.000692111,11.0,-0.001332232,9.9
2016/6/24,23:00,-0.000973099,13.2,0.000052696,12.6,-0.000978173,10.9,-0.001544274,9.7
2016/6/24,23:30,-0.000919088,13.2,0.000176677,12.6,-0.000798114,10.4,-0.001271444,9.6
2016/6/25,0:00,-0.000415544,13.2,0.000139532,12.9,-0.001558537,10.1,-0.001103514,9.6
2016/6/25,0:30,-0.000988635,13.0,-0.000125950,12.8,-0.000631909,9.7,-0.001669510,9.7
2016/6/25,1:00,-0.001215814,13.0,-0.000190708,12.7,-0.000485249,9.5,-0.000929490,9.7
2016/6/25,1:30,-0.001028103,13.0,-0.000207194,12.6,-0.000856972,9.3,-0.000957087,9.7
2016/6/25,2:00,-0.001343576,13.1,-0.000147032,12.6,-0.000478259,9.2,-0.001054942,9.7
2016/6/25,2:30,-0.000984468,13.3,-0.000165670,12.8,-0.000521608,9.1,-0.001126469,10.0
2016/6/25,3:00,-0.000831891,13.4,-0.000522345,13.1,-0.000422153,8.9,-0.000426362,9.9
2016/6/25,3:30,-0.000263842,13.7,-0.000184226,13.0,0.004944926,8.8,0.001190178,9.9
2016/6/25,4:00,0.003028000,13.6,0.000824221,13.2,0.016827447,8.8,0.013414676,10.0
2016/6/25,4:30,0.005895869,13.5,0.002478216,13.4,0.050635422,8.6,0.028896557,10.1
2016/6/25,5:00,0.008837929,13.3,0.005893108,13.4,0.102278382,8.9,0.032094499,10.2
2016/6/25,5:30,0.016046955,13.2,0.011989605,13.3,0.088815359,9.0,0.055378909,10.6
2016/6/25,6:00,0.015964361,13.1,0.008782251,13.0,0.141812040,9.1,0.068573493,10.9
2016/6/25,6:30,0.018261791,13.0,0.009685561,12.5,0.161536667,9.2,0.074620902,11.1
2016/6/25,7:00,0.014290523,12.9,0.019650591,12.3,0.197772148,9.5,0.064317247,11.5
2016/6/25,7:30,0.079971276,13.0,0.023510851,12.4,0.156702241,10.0,0.088675454,11.7
2016/6/25,8:00,0.073273370,13.1,0.034160780,12.5,0.130011156,10.4,0.081008885,11.9
2016/6/25,8:30,0.063474662,13.2,0.058249441,12.5,0.122986195,10.4,0.119844747,12.2
2016/6/25,9:00,0.116882612,13.5,0.033997500,12.9,0.140060757,10.4,0.152757389,12.3
2016/6/25,9:30,0.085116117,13.7,0.016905606,13.7,0.164969883,10.1,0.108604148,12.6
2016/6/25,10:00,0.082216899,13.6,0.029645799,14.0,0.078237413,9.9,0.086598647,12.3
2016/6/25,10:30,0.177594609,13.8,0.028092550,14.0,0.080464299,9.8,0.124793292,12.3
2016/6/25,11:00,0.158502580,13.9,0.044702755,14.1,0.117702559,10.1,0.196052801,12.5
2016/6/25,11:30,0.352880057,14.4,0.079147787,14.3,0.118738738,10.3,0.232911862,12.8
2016/6/25,12:00,0.214547572,14.8,0.087946087,14.2,0.146018786,10.6,0.110479512,12.5
2016/6/25,12:30,0.181170432,14.9,0.218672109,14.6,0.155757738,11.3,0.190507501,12.7
2016/6/25,13:00,0.104314221,14.9,0.222794998,15.4,0.111462125,11.5,0.267301779,13.4
2016/6/25,13:30,0.135878963,15.1,0.182336526,15.5,0.142251182,11.7,0.206032165,13.6
2016/6/25,14:00,0.125720386,15.1,0.169373519,15.3,0.169101081,12.0,0.102777347,13.4
2016/6/25,14:30,0.089980009,15.4,0.108368185,15.1,0.201185934,12.3,0.147854475,12.9
2016/6/25,15:00,0.055140013,14.9,0.077856982,15.1,0.143317084,12.5,0.128883194,12.9
2016/6/25,15:30,0.355783619,16.4,0.060892966,15.5,0.106853456,12.6,0.101646097,12.7
2016/6/25,16:00,0.446971513,18.2,0.050927653,15.4,0.035193920,12.2,0.061006647,12.5
2016/6/25,16:30,0.356540524,18.8,0.072899598,15.0,0.106451998,12.4,0.049875991,12.1
2016/6/25,17:00,0.199955368,18.6,0.080919574,14.9,0.096688646,13.2,0.050618546,11.8
2016/6/25,17:30,0.063617877,18.3,0.063388178,14.9,0.035094965,13.3,0.043621266,11.6
2016/6/25,18:00,0.044681747,18.0,0.027047046,14.5,0.022470036,13.2,0.022953809,11.5
2016/6/25,18:30,0.018804235,17.3,0.005056235,14.4,0.007577851,13.1,0.007724442,11.1
2016/6/25,19:00,0.003936643,16.9,0.000911553,14.5,0.000449516,13.3,0.001019557,10.8
2016/6/25,19:30,-0.001360009,16.8,0.000191617,14.4,-0.000422755,13.0,-0.000692686,10.8
2016/6/25,20:00,-0.001522494,16.7,-0.000655869,14.8,-0.000705884,12.7,-0.000556314,10.5
2016/6/25,20:30,-0.001297113,16.7,-0.000431421,15.1,-0.000160026,12.2,-0.000765658,10.4
2016/6/25,21:00,-0.001140018,16.5,-0.000220533,15.3,-0.000583060,12.0,-0.000615453,10.3
2016/6/25,21:30,-0.000944543,16.6,-0.000058460,15.3,-0.000739167,11.9,-0.000728330,10.3
2016/6/25,22:00,-0.001329718,16.4,-0.000115159,15.1,-0.001291957,11.8,-0.000580586,10.1
2016/6/25,22:30,-0.001814060,16.8,0.000271644,15.2,-0.001115901,11.3,-0.000617882,10.0
2016/6/25,23:00,-0.000304475,16.4,0.000369930,14.8,-0.000816367,10.9,-0.000779221,9.9
2016/6/25,23:30,-0.001805024,16.0,0.000662777,14.1,-0.001489896,10.7,-0.000877641,9.9
2016/6/26,0:00,-0.001694375,16.1,0.000240485,13.9,-0.001469127,10.6,-0.000671330,9.8
2016/6/26,0:30,-0.002148351,16.3,-0.000060146,13.7,-0.000858820,10.5,-0.000772663,9.7
2016/6/26,1:00,-0.001641483,16.3,0.000118627,13.4,-0.000758759,10.2,-0.000664402,9.6
2016/6/26,1:30,-0.001523164,16.1,0.000292252,13.3,-0.001568649,10.7,-0.000679715,9.7
2016/6/26,2:00,-0.001374605,15.6,-0.000169787,13.7,-0.001896993,11.1,-0.000750916,9.6
2016/6/26,2:30,-0.001823663,15.3,0.000638280,13.5,-0.002357787,12.1,-0.000752495,9.7
2016/6/26,3:00,-0.001405061,15.1,0.000557662,13.2,0.000235516,11.3,-0.000720377,9.7
2016/6/26,3:30,-0.000401441,15.2,0.000713125,13.1,0.002909689,10.6,0.000174190,9.8
2016/6/26,4:00,0.010134794,15.2,0.002336541,13.0,0.009983443,10.5,0.003439838,9.7
2016/6/26,4:30,0.011553705,14.9,0.018851408,12.8,0.005144945,10.5,0.008264391,9.6
2016/6/26,5:00,0.014315155,14.6,0.085056052,13.0,0.018646671,10.4,0.018222750,9.6
2016/6/26,5:30,0.046236618,14.4,0.108015463,13.0,0.032771189,10.5,0.035649226,9.7
2016/6/26,6:00,0.041230189,14.6,0.210440225,13.7,0.061920465,10.7,0.033705969,9.6
2016/6/26,6:30,0.101192912,14.7,0.115271034,13.7,0.098496453,10.9,0.060681225,9.8
2016/6/26,7:00,0.114377860,14.5,0.039459731,13.2,0.105985784,11.4,0.073493234,10.1
2016/6/26,7:30,0.104208987,14.1,0.051417633,13.1,0.203777618,11.6,0.094228493,10.4
2016/6/26,8:00,0.152141048,14.1,0.103014468,13.3,0.213549548,12.2,0.139056746,10.8
2016/6/26,8:30,0.095855101,14.0,0.076295802,13.3,0.174147320,12.6,0.138676547,11.1
2016/6/26,9:00,0.143314797,14.2,0.071370478,13.2,0.153594794,12.9,0.207608200,11.6
2016/6/26,9:30,0.073031131,14.1,0.108989076,13.1,0.140163568,13.1,0.197732156,11.9
2016/6/26,10:00,0.134936362,13.9,0.118813701,13.0,0.119051833,13.1,0.177088472,12.3
2016/6/26,10:30,0.259240028,14.1,0.175864570,13.1,0.122204867,13.2,0.174534969,12.8
2016/6/26,11:00,0.293972590,14.6,0.237494812,13.3,0.159732968,13.3,0.203564251,13.0
2016/6/26,11:30,0.212516629,14.6,0.259317202,13.4,0.184979518,13.6,0.296034724,13.9
2016/6/26,12:00,0.209812858,14.6,0.375539874,14.0,0.126586761,13.7,0.293142353,14.4
2016/6/26,12:30,0.195482220,14.7,0.471028633,14.8,0.081221791,13.1,0.292407034,15.1
2016/6/26,13:00,0.343393798,14.9,0.453389281,15.4,0.118682728,12.8,0.211126384,14.1
2016/6/26,13:30,0.341249210,15.3,0.369116862,15.5,0.113721299,12.5,0.255830774,13.8
2016/6/26,14:00,0.214546985,15.3,0.177853597,14.9,0.140872666,12.1,0.221201001,13.1
2016/6/26,14:30,0.488372765,15.9,0.137804307,14.2,0.120731777,12.1,0.135661712,12.8
2016/6/26,15:00,0.577426277,16.5,0.108019650,14.1,0.063610649,11.8,0.101166368,13.0
2016/6/26,15:30,0.517802246,16.7,0.089601900,14.2,0.068129388,11.4,0.113289024,13.5
2016/6/26,16:00,0.350052018,16.9,0.115376938,14.5,0.054485850,11.0,0.095486534,13.8
2016/6/26,16:30,0.256059815,17.4,0.095621528,14.7,0.041388390,10.7,0.051293590,13.5
2016/6/26,17:00,0.110745378,16.9,0.095951182,15.0,0.041184884,10.1,0.024066046,12.6
2016/6/26,17:30,0.066809575,16.1,0.099747829,15.4,0.028700798,9.9,0.006059388,12.7
2016/6/26,18:00,0.063002240,15.9,0.043366762,15.3,0.014446896,9.6,0.001756705,12.5
2016/6/26,18:30,0.021455204,15.7,0.031309449,15.2,0.002404306,9.5,-0.000799901,12.7
2016/6/26,19:00,0.001574373,15.5,0.003393033,14.3,-0.000722621,9.3,-0.000422557,12.6
2016/6/26,19:30,-0.001162461,15.1,-0.000648113,13.8,-0.000919336,9.3,-0.000781292,12.0
2016/6/26,20:00,-0.001087339,14.8,-0.000719058,13.1,-0.000712489,9.1,-0.001336043,11.4
2016/6/26,20:30,-0.001442689,14.7,-0.000740977,12.6,-0.001582961,8.9,-0.000838200,11.2
