DATE,TIME,S1[MW],S2[MW]
2016/4/15,19:30,0.0,0.0
2016/4/15,20:00,0.0,0.0
2016/4/15,20:30,0.0,0.0
2016/4/15,21:00,0.0,0.0
2016/4/15,21:30,0.0,0.0
2016/4/15,22:00,0.0,0.0
2016/4/15,22:30,0.0,0.0
2016/4/15,23:00,0.0,0.0
2016/4/15,23:30,0.0,0.0
2016/4/16,0:00,0.0,0.0
2016/4/16,0:30,0.0,0.0
2016/4/16,1:00,0.0,0.0
2016/4/16,1:30,0.0,0.0
2016/4/16,2:00,0.0,0.0
2016/4/16,2:30,0.0,0.0
2016/4/16,3:00,0.0,0.0
2016/4/16,3:30,0.0,0.0
2016/4/16,4:00,0.0,0.0
2016/4/16,4:30,0.0,0.0
2016/4/16,5:00,3.0,1.4
2016/4/16,5:30,15.6,8.8
2016/4/16,6:00,37.7,22.7
2016/4/16,6:30,68.6,40.5
2016/4/16,7:00,100.6,59.5
2016/4/16,7:30,119.6,77.6
2016/4/16,8:00,148.9,93.2
2016/4/16,8:30,174.0,104.4
2016/4/16,9:00,189.0,111.0
2016/4/16,9:30,193.5,113.1
2016/4/16,10:00,194.7,114.2
2016/4/16,10:30,195.4,114.4
2016/4/16,11:00,194.8,114.7
2016/4/16,11:30,186.2,114.6
2016/4/16,12:00,190.2,114.0
2016/4/16,12:30,185.3,112.6
2016/4/16,13:00,185.4,106.8
2016/4/16,13:30,158.2,99.8
2016/4/16,14:00,136.6,81.8
2016/4/16,14:30,87.7,68.3
2016/4/16,15:00,47.5,53.3
2016/4/16,15:30,39.6,40.2
2016/4/16,16:00,26.5,26.1
2016/4/16,16:30,9.8,12.8
2016/4/16,17:00,5.1,5.9
2016/4/16,17:30,0.3,0.6
2016/4/16,18:00,0.0,0.0
2016/4/16,18:30,0.0,0.0
2016/4/16,19:00,0.0,0.0
2016/4/16,19:30,0.0,0.0
2016/4/16,20:00,0.0,0.0
2016/4/16,20:30,0.0,0.0
2016/4/16,21:00,0.0,0.0
2016/4/16,21:30,0.0,0.0
2016/4/16,22:00,0.0,0.0
2016/4/16,22:30,0.0,0.0
2016/4/16,23:00,0.0,0.0
2016/4/16,23:30,0.0,0.0
2016/4/17,0:00,0.0,0.0
2016/4/17,0:30,0.0,0.0
2016/4/17,1:00,0.0,0.0
2016/4/17,1:30,0.0,0.0
2016/4/17,2:00,0.0,0.0
2016/4/17,2:30,0.0,0.0
2016/4/17,3:00,0.0,0.0
2016/4/17,3:30,0.0,0.0
2016/4/17,4:00,0.0,0.0
2016/4/17,4:30,0.0,0.0
2016/4/17,5:00,0.0,0.3
2016/4/17,5:30,0.1,3.2
2016/4/17,6:00,1.1,7.3
2016/4/17,6:30,4.0,9.6
2016/4/17,7:00,13.1,10.1
2016/4/17,7:30,19.7,8.3
2016/4/17,8:00,25.7,7.6
2016/4/17,8:30,28.3,6.2
2016/4/17,9:00,34.6,8.8
2016/4/17,9:30,36.6,9.7
2016/4/17,10:00,33.6,10.0
2016/4/17,10:30,30.3,12.5
2016/4/17,11:00,15.2,8.4
2016/4/17,11:30,10.6,7.0
2016/4/17,12:00,9.1,6.1
2016/4/17,12:30,6.7,4.7
2016/4/17,13:00,3.2,1.8
2016/4/17,13:30,12.9,2.3
2016/4/17,14:00,14.3,1.8
2016/4/17,14:30,16.0,2.2
2016/4/17,15:00,12.2,1.2
2016/4/17,15:30,2.9,1.5
2016/4/17,16:00,1.3,0.6
2016/4/17,16:30,0.9,0.2
2016/4/17,17:00,0.0,0.2
2016/4/17,17:30,0.0,0.0
2016/4/17,18:00,0.0,0.0
2016/4/17,18:30,0.0,0.0
2016/4/17,19:00,0.0,0.0
2016/4/17,19:30,0.0,0.0
2016/4/17,20:00,0.0,0.0
2016/4/17,20:30,0.0,0.0
2016/4/17,21:00,0.0,0.0
2016/4/17,21:30,0.0,0.0
2016/4/17,22:00,0.0,0.0
2016/4/17,22:30,0.0,0.0
2016/4/17,23:00,0.0,0.0
2016/4/17,23:30,0.0,0.0
2016/4/18,0:00,0.0,0.0
2016/4/18,0:30,0.0,0.0
2016/4/18,1:00,0.0,0.0
2016/4/18,1:30,0.0,0.0
2016/4/18,2:00,0.0,0.0
2016/4/18,2:30,0.0,0.0
2016/4/18,3:00,0.0,0.0
2016/4/18,3:30,0.0,0.0
2016/4/18,4:00,0.0,0.0
2016/4/18,4:30,0.0,0.0
2016/4/18,5:00,1.3,1.2
2016/4/18,5:30,10.8,7.7
2016/4/18,6:00,26.0,22.2
2016/4/18,6:30,55.7,22.8
2016/4/18,7:00,99.5,34.8
2016/4/18,7:30,136.2,60.8
2016/4/18,8:00,111.3,60.6
2016/4/18,8:30,100.3,73.1
2016/4/18,9:00,130.5,84.3
2016/4/18,9:30,128.1,76.3
2016/4/18,10:00,137.9,86.3
2016/4/18,10:30,112.5,95.3
2016/4/18,11:00,98.7,89.1
2016/4/18,11:30,86.1,84.9
2016/4/18,12:00,84.6,81.5
2016/4/18,12:30,107.4,53.8
2016/4/18,13:00,99.0,44.5
2016/4/18,13:30,120.0,43.4
2016/4/18,14:00,100.2,37.8
2016/4/18,14:30,86.9,27.2
2016/4/18,15:00,56.7,24.2
2016/4/18,15:30,31.2,19.7
2016/4/18,16:00,17.7,15.7
2016/4/18,16:30,10.0,12.6
2016/4/18,17:00,3.7,7.5
2016/4/18,17:30,0.7,1.9
2016/4/18,18:00,0.0,0.0
2016/4/18,18:30,0.0,0.0
2016/4/18,19:00,0.0,0.0
2016/4/18,19:30,0.0,0.0
2016/4/18,20:00,0.0,0.0
2016/4/18,20:30,0.0,0.0
2016/4/18,21:00,0.0,0.0
2016/4/18,21:30,0.0,0.0
2016/4/18,22:00,0.0,0.0
2016/4/18,22:30,0.0,0.0
2016/4/18,23:00,0.0,0.0
2016/4/18,23:30,0.0,0.0
2016/4/19,0:00,0.0,0.0
2016/4/19,0:30,0.0,0.0
2016/4/19,1:00,0.0,0.0
2016/4/19,1:30,0.0,0.0
2016/4/19,2:00,0.0,0.0
2016/4/19,2:30,0.0,0.0
2016/4/19,3:00,0.0,0.0
2016/4/19,3:30,0.0,0.0
2016/4/19,4:00,0.0,0.0
2016/4/19,4:30,0.0,0.0
2016/4/19,5:00,0.4,0.5
2016/4/19,5:30,5.6,3.0
2016/4/19,6:00,16.0,6.3
2016/4/19,6:30,37.6,10.0
2016/4/19,7:00,58.3,18.2
2016/4/19,7:30,88.7,29.5
2016/4/19,8:00,138.4,35.3
2016/4/19,8:30,131.5,34.8
2016/4/19,9:00,106.0,37.4
2016/4/19,9:30,118.5,42.0
2016/4/19,10:00,93.0,47.6
2016/4/19,10:30,75.6,53.7
2016/4/19,11:00,87.9,56.2
2016/4/19,11:30,69.4,51.5
2016/4/19,12:00,46.6,43.0
2016/4/19,12:30,58.6,39.4
2016/4/19,13:00,77.6,34.1
2016/4/19,13:30,91.2,22.9
2016/4/19,14:00,64.9,16.2
2016/4/19,14:30,37.9,13.4
2016/4/19,15:00,41.9,13.7
2016/4/19,15:30,50.6,13.7
2016/4/19,16:00,34.1,10.9
2016/4/19,16:30,20.9,7.5
2016/4/19,17:00,9.7,1.7
2016/4/19,17:30,1.7,0.2
2016/4/19,18:00,0.0,0.0
2016/4/19,18:30,0.0,0.0
2016/4/19,19:00,0.0,0.0
2016/4/19,19:30,0.0,0.0
2016/4/19,20:00,0.0,0.0
2016/4/19,20:30,0.0,0.0
2016/4/19,21:00,0.0,0.0
2016/4/19,21:30,0.0,0.0
2016/4/19,22:00,0.0,0.0
2016/4/19,22:30,0.0,0.0
2016/4/19,23:00,0.0,0.0
2016/4/19,23:30,0.0,0.0
2016/4/20,0:00,0.0,0.0
2016/4/20,0:30,0.0,0.0
2016/4/20,1:00,0.0,0.0
2016/4/20,1:30,0.0,0.0
2016/4/20,2:00,0.0,0.0
2016/4/20,2:30,0.0,0.0
2016/4/20,3:00,0.0,0.0
2016/4/20,3:30,0.0,0.0
2016/4/20,4:00,0.0,0.0
2016/4/20,4:30,0.0,0.0
2016/4/20,5:00,3.5,1.9
2016/4/20,5:30,20.2,5.4
2016/4/20,6:00,44.2,14.5
2016/4/20,6:30,72.3,24.6
2016/4/20,7:00,101.7,41.8
2016/4/20,7:30,131.1,59.7
2016/4/20,8:00,157.6,82.2
2016/4/20,8:30,177.4,95.5
2016/4/20,9:00,191.9,100.3
2016/4/20,9:30,195.9,107.5
2016/4/20,10:00,192.8,106.9
2016/4/20,10:30,191.5,104.2
2016/4/20,11:00,193.9,111.1
2016/4/20,11:30,196.8,109.7
2016/4/20,12:00,196.5,109.7
2016/4/20,12:30,195.6,108.6
2016/4/20,13:00,193.1,110.5
2016/4/20,13:30,158.1,105.4
2016/4/20,14:00,83.7,97.5
2016/4/20,14:30,58.2,77.6
2016/4/20,15:00,53.3,48.1
2016/4/20,15:30,48.7,38.7
2016/4/20,16:00,35.4,30.6
2016/4/20,16:30,22.2,19.7
2016/4/20,17:00,9.7,8.5
2016/4/20,17:30,1.3,1.1
2016/4/20,18:00,0.1,0.0
2016/4/20,18:30,0.0,0.0
2016/4/20,19:00,0.0,0.0
2016/4/20,19:30,0.0,0.0
2016/4/20,20:00,0.0,0.0
2016/4/20,20:30,0.0,0.0
2016/4/20,21:00,0.0,0.0
2016/4/20,21:30,0.0,0.0
2016/4/20,22:00,0.0,0.0
2016/4/20,22:30,0.0,0.0
2016/4/20,23:00,0.0,0.0
2016/4/20,23:30,0.0,0.0
2016/4/21,0:00,0.0,0.0
2016/4/21,0:30,0.0,0.0
2016/4/21,1:00,0.0,0.0
2016/4/21,1:30,0.0,0.0
2016/4/21,2:00,0.0,0.0
2016/4/21,2:30,0.0,0.0
2016/4/21,3:00,0.0,0.0
2016/4/21,3:30,0.0,0.0
2016/4/21,4:00,0.0,0.0
2016/4/21,4:30,0.0,0.0
2016/4/21,5:00,3.4,2.7
2016/4/21,5:30,16.8,10.6
2016/4/21,6:00,39.2,23.9
2016/4/21,6:30,68.1,40.5
2016/4/21,7:00,98.4,57.8
2016/4/21,7:30,127.9,74.2
2016/4/21,8:00,154.6,88.5
2016/4/21,8:30,171.4,100.5
2016/4/21,9:00,175.6,108.1
2016/4/21,9:30,179.2,108.3
2016/4/21,10:00,190.5,109.3
2016/4/21,10:30,179.8,106.1
2016/4/21,11:00,189.8,108.0
2016/4/21,11:30,186.6,109.1
2016/4/21,12:00,164.9,104.3
2016/4/21,12:30,149.4,101.2
2016/4/21,13:00,164.7,97.8
2016/4/21,13:30,179.0,81.3
2016/4/21,14:00,165.5,74.4
2016/4/21,14:30,142.6,65.1
2016/4/21,15:00,107.9,58.2
2016/4/21,15:30,84.0,44.3
2016/4/21,16:00,56.4,30.9
2016/4/21,16:30,33.0,18.1
2016/4/21,17:00,17.8,7.4
2016/4/21,17:30,4.8,1.5
2016/4/21,18:00,0.0,0.0
2016/4/21,18:30,0.0,0.0
2016/4/21,19:00,0.0,0.0
2016/4/21,19:30,0.0,0.0
2016/4/21,20:00,0.0,0.0
2016/4/21,20:30,0.0,0.0
2016/4/21,21:00,0.0,0.0
2016/4/21,21:30,0.0,0.0
2016/4/21,22:00,0.0,0.0
2016/4/21,22:30,0.0,0.0
2016/4/21,23:00,0.0,0.0
2016/4/21,23:30,0.0,0.0
2016/4/22,0:00,0.0,0.0
2016/4/22,0:30,0.0,0.0
2016/4/22,1:00,0.0,0.0
2016/4/22,1:30,0.0,0.0
2016/4/22,2:00,0.0,0.0
2016/4/22,2:30,0.0,0.0
2016/4/22,3:00,0.0,0.0
2016/4/22,3:30,0.0,0.0
2016/4/22,4:00,0.0,0.0
2016/4/22,4:30,0.0,0.1
2016/4/22,5:00,1.2,2.3
2016/4/22,5:30,11.3,8.4
2016/4/22,6:00,39.1,14.8
2016/4/22,6:30,66.2,23.5
2016/4/22,7:00,92.8,40.4
2016/4/22,7:30,119.9,45.6
2016/4/22,8:00,145.1,60.5
2016/4/22,8:30,170.2,79.4
2016/4/22,9:00,185.6,87.9
2016/4/22,9:30,193.5,81.8
2016/4/22,10:00,196.5,96.4
2016/4/22,10:30,197.0,106.5
2016/4/22,11:00,197.5,102.1
2016/4/22,11:30,197.5,108.7
2016/4/22,12:00,197.1,113.9
2016/4/22,12:30,196.0,112.5
2016/4/22,13:00,193.2,109.3
2016/4/22,13:30,187.1,101.4
2016/4/22,14:00,171.9,91.5
2016/4/22,14:30,150.2,79.6
2016/4/22,15:00,124.9,66.2
2016/4/22,15:30,96.1,50.8
2016/4/22,16:00,65.5,34.2
2016/4/22,16:30,38.3,19.3
2016/4/22,17:00,17.7,7.4
2016/4/22,17:30,5.4,1.4
2016/4/22,18:00,0.0,0.0
2016/4/22,18:30,0.0,0.0
2016/4/22,19:00,0.0,0.0
2016/4/22,19:30,0.0,0.0
2016/4/22,20:00,0.0,0.0
2016/4/22,20:30,0.0,0.0
2016/4/22,21:00,0.0,0.0
2016/4/22,21:30,0.0,0.0
2016/4/22,22:00,0.0,0.0
2016/4/22,22:30,0.0,0.0
2016/4/22,23:00,0.0,0.0
2016/4/22,23:30,0.0,0.0
2016/4/23,0:00,0.0,0.0
2016/4/23,0:30,0.0,0.0
2016/4/23,1:00,0.0,0.0
2016/4/23,1:30,0.0,0.0
2016/4/23,2:00,0.0,0.0
2016/4/23,2:30,0.0,0.0
2016/4/23,3:00,0.0,0.0
2016/4/23,3:30,0.0,0.0
2016/4/23,4:00,0.0,0.0
2016/4/23,4:30,0.0,0.1
2016/4/23,5:00,1.8,0.7
2016/4/23,5:30,1.9,2.3
2016/4/23,6:00,6.4,4.3
2016/4/23,6:30,6.9,7.5
2016/4/23,7:00,5.2,12.2
2016/4/23,7:30,7.2,18.2
2016/4/23,8:00,8.6,24.3
2016/4/23,8:30,6.7,31.4
2016/4/23,9:00,4.3,35.0
2016/4/23,9:30,18.0,34.2
2016/4/23,10:00,17.2,25.2
2016/4/23,10:30,10.3,25.5
2016/4/23,11:00,8.5,27.1
2016/4/23,11:30,4.3,27.4
2016/4/23,12:00,11.9,30.0
2016/4/23,12:30,16.3,28.2
2016/4/23,13:00,10.9,16.1
2016/4/23,13:30,7.0,14.9
2016/4/23,14:00,13.0,12.0
2016/4/23,14:30,15.5,9.7
2016/4/23,15:00,15.3,3.2
2016/4/23,15:30,12.7,2.8
2016/4/23,16:00,6.8,1.8
2016/4/23,16:30,4.1,1.2
2016/4/23,17:00,2.0,0.4
2016/4/23,17:30,0.4,0.1
2016/4/23,18:00,0.0,0.0
2016/4/23,18:30,0.0,0.0
2016/4/23,19:00,0.0,0.0
2016/4/23,19:30,0.0,0.0
2016/4/23,20:00,0.0,0.0
2016/4/23,20:30,0.0,0.0
2016/4/23,21:00,0.0,0.0
2016/4/23,21:30,0.0,0.0
2016/4/23,22:00,0.0,0.0
2016/4/23,22:30,0.0,0.0
2016/4/23,23:00,0.0,0.0
2016/4/23,23:30,0.0,0.0
2016/4/24,0:00,0.0,0.0
2016/4/24,0:30,0.0,0.0
2016/4/24,1:00,0.0,0.0
2016/4/24,1:30,0.0,0.0
2016/4/24,2:00,0.0,0.0
2016/4/24,2:30,0.0,0.0
2016/4/24,3:00,0.0,0.0
2016/4/24,3:30,0.0,0.0
2016/4/24,4:00,0.0,0.0
2016/4/24,4:30,0.0,0.2
2016/4/24,5:00,2.3,2.7
2016/4/24,5:30,12.8,10.1
2016/4/24,6:00,20.4,17.6
2016/4/24,6:30,30.1,27.5
2016/4/24,7:00,41.4,38.6
2016/4/24,7:30,55.4,65.0
2016/4/24,8:00,86.5,77.6
2016/4/24,8:30,120.2,90.7
2016/4/24,9:00,170.9,106.6
2016/4/24,9:30,176.5,111.0
2016/4/24,10:00,149.0,109.2
2016/4/24,10:30,132.6,102.8
2016/4/24,11:00,116.1,96.7
2016/4/24,11:30,172.5,88.0
2016/4/24,12:00,97.5,85.0
2016/4/24,12:30,90.9,83.5
2016/4/24,13:00,130.6,84.9
2016/4/24,13:30,105.0,90.2
2016/4/24,14:00,85.2,81.3
2016/4/24,14:30,111.8,65.5
2016/4/24,15:00,119.1,61.3
2016/4/24,15:30,89.5,51.4
2016/4/24,16:00,59.0,29.0
2016/4/24,16:30,37.1,15.3
2016/4/24,17:00,18.0,8.1
2016/4/24,17:30,4.6,1.2
2016/4/24,18:00,0.1,0.0
2016/4/24,18:30,0.0,0.0
2016/4/24,19:00,0.0,0.0
2016/4/24,19:30,0.0,0.0
2016/4/24,20:00,0.0,0.0
2016/4/24,20:30,0.0,0.0
2016/4/24,21:00,0.0,0.0
2016/4/24,21:30,0.0,0.0
2016/4/24,22:00,0.0,0.0
2016/4/24,22:30,0.0,0.0
2016/4/24,23:00,0.0,0.0
2016/4/24,23:30,0.0,0.0
2016/4/25,0:00,0.0,0.0
2016/4/25,0:30,0.0,0.0
2016/4/25,1:00,0.0,0.0
2016/4/25,1:30,0.0,0.0
2016/4/25,2:00,0.0,0.0
2016/4/25,2:30,0.0,0.0
2016/4/25,3:00,0.0,0.0
2016/4/25,3:30,0.0,0.0
2016/4/25,4:00,0.0,0.0
2016/4/25,4:30,0.1,0.4
2016/4/25,5:00,6.8,4.7
2016/4/25,5:30,19.3,12.2
2016/4/25,6:00,39.1,20.1
2016/4/25,6:30,69.0,35.1
2016/4/25,7:00,105.9,54.0
2016/4/25,7:30,134.9,71.5
2016/4/25,8:00,160.0,87.4
2016/4/25,8:30,180.0,97.9
2016/4/25,9:00,191.4,105.1
2016/4/25,9:30,195.6,108.6
2016/4/25,10:00,196.8,109.1
2016/4/25,10:30,197.2,98.8
2016/4/25,11:00,196.0,106.1
2016/4/25,11:30,181.1,100.2
2016/4/25,12:00,185.2,98.4
2016/4/25,12:30,185.0,89.6
2016/4/25,13:00,189.2,90.3
2016/4/25,13:30,176.6,94.9
2016/4/25,14:00,173.7,71.5
2016/4/25,14:30,152.8,58.5
2016/4/25,15:00,127.3,47.0
2016/4/25,15:30,96.7,39.3
2016/4/25,16:00,65.8,29.9
2016/4/25,16:30,39.3,19.4
2016/4/25,17:00,17.7,8.1
2016/4/25,17:30,3.9,1.9
2016/4/25,18:00,0.1,0.0
2016/4/25,18:30,0.0,0.0
2016/4/25,19:00,0.0,0.0
2016/4/25,19:30,0.0,0.0
2016/4/25,20:00,0.0,0.0
2016/4/25,20:30,0.0,0.0
2016/4/25,21:00,0.0,0.0
2016/4/25,21:30,0.0,0.0
2016/4/25,22:00,0.0,0.0
2016/4/25,22:30,0.0,0.0
2016/4/25,23:00,0.0,0.0
2016/4/25,23:30,0.0,0.0
2016/4/26,0:00,0.0,0.0
2016/4/26,0:30,0.0,0.0
2016/4/26,1:00,0.0,0.0
2016/4/26,1:30,0.0,0.0
2016/4/26,2:00,0.0,0.0
2016/4/26,2:30,0.0,0.0
2016/4/26,3:00,0.0,0.0
2016/4/26,3:30,0.0,0.0
2016/4/26,4:00,0.0,0.0
2016/4/26,4:30,0.0,0.1
2016/4/26,5:00,0.8,1.4
2016/4/26,5:30,4.9,4.8
2016/4/26,6:00,13.2,9.3
2016/4/26,6:30,24.7,13.6
2016/4/26,7:00,30.6,16.8
2016/4/26,7:30,44.2,21.5
2016/4/26,8:00,59.8,28.7
2016/4/26,8:30,75.2,33.9
2016/4/26,9:00,72.6,37.0
2016/4/26,9:30,85.7,41.0
2016/4/26,10:00,147.8,52.6
2016/4/26,10:30,188.0,71.6
2016/4/26,11:00,176.4,80.6
2016/4/26,11:30,179.7,95.3
2016/4/26,12:00,153.6,93.2
2016/4/26,12:30,112.2,91.4
2016/4/26,13:00,118.5,91.0
2016/4/26,13:30,102.0,85.6
2016/4/26,14:00,77.8,40.0
2016/4/26,14:30,52.5,31.7
2016/4/26,15:00,69.0,32.1
2016/4/26,15:30,56.6,29.5
2016/4/26,16:00,38.2,16.2
2016/4/26,16:30,32.1,7.2
2016/4/26,17:00,23.7,3.4
2016/4/26,17:30,7.2,0.5
2016/4/26,18:00,0.2,0.0
2016/4/26,18:30,0.0,0.0
2016/4/26,19:00,0.0,0.0
2016/4/26,19:30,0.0,0.0
2016/4/26,20:00,0.0,0.0
2016/4/26,20:30,0.0,0.0
2016/4/26,21:00,0.0,0.0
2016/4/26,21:30,0.0,0.0
2016/4/26,22:00,0.0,0.0
2016/4/26,22:30,0.0,0.0
2016/4/26,23:00,0.0,0.0
2016/4/26,23:30,0.0,0.0
2016/4/27,0:00,0.0,0.0
2016/4/27,0:30,0.0,0.0
2016/4/27,1:00,0.0,0.0
2016/4/27,1:30,0.0,0.0
2016/4/27,2:00,0.0,0.0
2016/4/27,2:30,0.0,0.0
2016/4/27,3:00,0.0,0.0
2016/4/27,3:30,0.0,0.0
2016/4/27,4:00,0.0,0.0
2016/4/27,4:30,0.2,0.2
2016/4/27,5:00,5.0,2.6
2016/4/27,5:30,21.6,9.7
2016/4/27,6:00,49.5,20.3
2016/4/27,6:30,82.8,32.0
2016/4/27,7:00,115.8,47.6
2016/4/27,7:30,145.7,63.7
2016/4/27,8:00,171.7,74.9
2016/4/27,8:30,189.3,87.0
2016/4/27,9:00,195.5,92.2
2016/4/27,9:30,197.1,94.3
2016/4/27,10:00,195.7,97.0
2016/4/27,10:30,194.9,90.6
2016/4/27,11:00,191.4,88.3
2016/4/27,11:30,188.5,67.3
2016/4/27,12:00,192.1,68.6
2016/4/27,12:30,195.2,69.2
2016/4/27,13:00,191.1,76.0
2016/4/27,13:30,189.5,72.4
2016/4/27,14:00,181.0,64.6
2016/4/27,14:30,162.3,52.5
2016/4/27,15:00,135.6,40.6
2016/4/27,15:30,102.9,34.9
2016/4/27,16:00,74.7,23.1
2016/4/27,16:30,42.0,16.2
2016/4/27,17:00,18.3,6.0
2016/4/27,17:30,4.6,0.9
2016/4/27,18:00,0.2,0.0
2016/4/27,18:30,0.0,0.0
2016/4/27,19:00,0.0,0.0
2016/4/27,19:30,0.0,0.0
2016/4/27,20:00,0.0,0.0
2016/4/27,20:30,0.0,0.0
2016/4/27,21:00,0.0,0.0
2016/4/27,21:30,0.0,0.0
2016/4/27,22:00,0.0,0.0
2016/4/27,22:30,0.0,0.0
2016/4/27,23:00,0.0,0.0
2016/4/27,23:30,0.0,0.0
2016/4/28,0:00,0.0,0.0
2016/4/28,0:30,0.0,0.0
2016/4/28,1:00,0.0,0.0
2016/4/28,1:30,0.0,0.0
2016/4/28,2:00,0.0,0.0
2016/4/28,2:30,0.0,0.0
2016/4/28,3:00,0.0,0.0
2016/4/28,3:30,0.0,0.0
2016/4/28,4:00,0.0,0.0
2016/4/28,4:30,0.2,0.5
2016/4/28,5:00,0.8,4.1
2016/4/28,5:30,5.5,9.4
2016/4/28,6:00,17.4,16.1
2016/4/28,6:30,46.1,28.3
2016/4/28,7:00,73.6,39.1
2016/4/28,7:30,114.9,59.8
2016/4/28,8:00,133.7,75.7
2016/4/28,8:30,148.2,86.0
2016/4/28,9:00,165.1,97.3
2016/4/28,9:30,173.8,90.6
2016/4/28,10:00,178.1,94.0
2016/4/28,10:30,180.1,97.1
2016/4/28,11:00,155.3,95.0
2016/4/28,11:30,146.8,100.5
2016/4/28,12:00,108.9,94.9
2016/4/28,12:30,109.2,90.9
2016/4/28,13:00,113.7,71.6
2016/4/28,13:30,90.4,70.2
2016/4/28,14:00,51.7,67.5
2016/4/28,14:30,43.1,47.3
2016/4/28,15:00,34.6,32.4
2016/4/28,15:30,22.0,22.9
2016/4/28,16:00,15.3,15.4
2016/4/28,16:30,8.4,8.3
2016/4/28,17:00,2.7,2.3
2016/4/28,17:30,0.5,0.2
2016/4/28,18:00,0.0,0.0
2016/4/28,18:30,0.0,0.0
2016/4/28,19:00,0.0,0.0
2016/4/28,19:30,0.0,0.0
2016/4/28,20:00,0.0,0.0
2016/4/28,20:30,0.0,0.0
2016/4/28,21:00,0.0,0.0
2016/4/28,21:30,0.0,0.0
2016/4/28,22:00,0.0,0.0
2016/4/28,22:30,0.0,0.0
2016/4/28,23:00,0.0,0.0
2016/4/28,23:30,0.0,0.0
2016/4/29,0:00,0.0,0.0
2016/4/29,0:30,0.0,0.0
2016/4/29,1:00,0.0,0.0
2016/4/29,1:30,0.0,0.0
2016/4/29,2:00,0.0,0.0
2016/4/29,2:30,0.0,0.0
2016/4/29,3:00,0.0,0.0
2016/4/29,3:30,0.0,0.0
2016/4/29,4:00,0.0,0.0
2016/4/29,4:30,0.0,0.0
2016/4/29,5:00,0.2,0.0
2016/4/29,5:30,2.3,0.1
2016/4/29,6:00,4.6,0.4
2016/4/29,6:30,8.5,0.8
2016/4/29,7:00,12.7,1.9
2016/4/29,7:30,26.7,4.1
2016/4/29,8:00,47.3,6.2
2016/4/29,8:30,54.1,11.4
2016/4/29,9:00,55.8,17.9
2016/4/29,9:30,59.6,23.0
2016/4/29,10:00,58.4,28.5
2016/4/29,10:30,70.4,34.4
2016/4/29,11:00,64.9,34.3
2016/4/29,11:30,69.7,30.1
2016/4/29,12:00,85.5,28.1
2016/4/29,12:30,81.1,32.4
2016/4/29,13:00,75.6,33.8
2016/4/29,13:30,77.8,32.9
2016/4/29,14:00,73.0,32.2
2016/4/29,14:30,58.3,27.8
2016/4/29,15:00,48.2,22.0
2016/4/29,15:30,27.0,17.9
2016/4/29,16:00,24.7,12.8
2016/4/29,16:30,20.3,8.1
2016/4/29,17:00,12.9,3.7
2016/4/29,17:30,3.6,0.9
2016/4/29,18:00,0.0,0.0
2016/4/29,18:30,0.0,0.0
2016/4/29,19:00,0.0,0.0
2016/4/29,19:30,0.0,0.0
2016/4/29,20:00,0.0,0.0
2016/4/29,20:30,0.0,0.0
2016/4/29,21:00,0.0,0.0
2016/4/29,21:30,0.0,0.0
2016/4/29,22:00,0.0,0.0
2016/4/29,22:30,0.0,0.0
2016/4/29,23:00,0.0,0.0
2016/4/29,23:30,0.0,0.0
2016/4/30,0:00,0.0,0.0
2016/4/30,0:30,0.0,0.0
2016/4/30,1:00,0.0,0.0
2016/4/30,1:30,0.0,0.0
2016/4/30,2:00,0.0,0.0
2016/4/30,2:30,0.0,0.0
2016/4/30,3:00,0.0,0.0
2016/4/30,3:30,0.0,0.0
2016/4/30,4:00,0.0,0.0
2016/4/30,4:30,0.1,0.3
2016/4/30,5:00,4.0,3.4
2016/4/30,5:30,14.9,9.1
2016/4/30,6:00,35.1,15.4
2016/4/30,6:30,37.0,26.3
2016/4/30,7:00,53.4,39.9
2016/4/30,7:30,120.1,49.9
2016/4/30,8:00,101.6,59.7
2016/4/30,8:30,109.1,68.8
2016/4/30,9:00,139.4,81.3
2016/4/30,9:30,151.8,81.7
2016/4/30,10:00,145.3,82.9
2016/4/30,10:30,150.4,79.8
2016/4/30,11:00,122.0,88.9
2016/4/30,11:30,133.8,93.9
2016/4/30,12:00,156.4,94.3
2016/4/30,12:30,149.8,91.6
2016/4/30,13:00,150.7,85.3
2016/4/30,13:30,142.8,69.2
2016/4/30,14:00,100.2,73.4
2016/4/30,14:30,85.2,62.5
2016/4/30,15:00,96.9,60.3
2016/4/30,15:30,90.1,47.9
2016/4/30,16:00,59.6,32.2
2016/4/30,16:30,41.4,20.0
2016/4/30,17:00,19.7,9.1
2016/4/30,17:30,9.3,2.2
2016/4/30,18:00,1.3,0.0
2016/4/30,18:30,0.0,0.0
2016/4/30,19:00,0.0,0.0
2016/4/30,19:30,0.0,0.0
2016/4/30,20:00,0.0,0.0
2016/4/30,20:30,0.0,0.0
2016/4/30,21:00,0.0,0.0
2016/4/30,21:30,0.0,0.0
2016/4/30,22:00,0.0,0.0
2016/4/30,22:30,0.0,0.0
2016/4/30,23:00,0.0,0.0
2016/4/30,23:30,0.0,0.0
2016/5/1,0:00,0.0,0.0
2016/5/1,0:30,0.0,0.0
2016/5/1,1:00,0.0,0.0
2016/5/1,1:30,0.0,0.0
2016/5/1,2:00,0.0,0.0
2016/5/1,2:30,0.0,0.0
